tx_sign,rx_sign,band,count,snr_med,snr_mad,freq_med,freq_mad,drift_med,drift_mad
KC2GMM,VK7BO,28,2,-17.0,7.0,28126133.0,1.0,-1.0,0.0
KC2GMM,VK7ZL,28,4,-17.5,1.5,28126125.5,6.5,0.0,0.5
KC2GMM,W1QG,28,2,-3.0,0.0,28126114.5,0.5,-1.0,0.0
KC2GMM,W3CSW,28,8,-13.5,0.5,28126116.0,1.0,-1.0,0.0
KC2GMM,W5COV,28,7,-22.0,5.0,28126155.0,2.0,-1.0,0.0
KC2GMM,WA3DNM,28,3,-16.0,0.0,28126112.0,0.0,-1.0,0.0
KC2GMM,WA5ETV,28,9,-10.0,3.0,28126112.0,1.0,-1.0,0.0
KC2GMM,WA5NGP,28,10,4.0,0.5,28126121.0,5.5,-1.0,0.0
KC2GMM,WA6JRW,28,8,-2.0,4.5,28126169.0,2.5,-1.0,0.0
KC2GMM,WA7HL,28,6,-20.5,1.5,28126158.0,0.0,-1.0,0.0
KC2GMM,WB1FIG,28,2,-16.5,1.5,28126089.5,1.5,0.0,0.0
KC2GMM,WG2Z,28,9,-6.0,1.0,28126127.0,1.0,-1.0,0.0
KC2GMM,WK0I,28,10,4.0,2.0,28126123.5,1.0,-1.0,0.0
KC2GMM,WW2R,28,2,-13.5,3.5,28126123.5,0.5,-1.0,0.0
KC2GMM,ZP5BAB,28,6,-17.5,5.0,28126167.0,2.0,-1.0,0.0
KC3AVT,2E0DSS,14,14,-16.0,1.5,14097115.0,1.0,0.0,0.0
KC3AVT,2E1CJF,14,1,-22.0,0.0,14097123.0,0.0,0.0,0.0
KC3AVT,4X1RF,14,3,-22.0,2.0,14097118.0,0.0,0.0,0.0
KC3AVT,AD4PT,14,2,-2.0,1.0,14097115.0,0.0,0.0,0.0
KC3AVT,AE9RB,14,2,-26.0,1.0,14097113.0,0.0,0.0,0.0
KC3AVT,AF5ES,14,14,-16.0,3.0,14097121.0,0.0,0.0,0.0
KC3AVT,AF6CH,14,16,-12.5,1.5,14097110.0,0.5,0.0,0.0
KC3AVT,AI4RY,14,10,-2.0,2.0,14097123.0,0.0,0.0,0.0
KC3AVT,DC4LC,14,1,-22.0,0.0,14097143.0,0.0,0.0,0.0
KC3AVT,DC5BN,14,1,-26.0,0.0,14097083.0,0.0,1.0,0.0
KC3AVT,DG7RJ,14,5,-23.0,1.0,14097118.0,0.0,0.0,0.0
KC3AVT,DH2PA,14,1,-19.0,0.0,14097124.0,0.0,0.0,0.0
KC3AVT,DK0SC,14,5,-14.0,1.0,14097129.0,0.0,0.0,0.0
KC3AVT,DK0SC,28,1,-15.0,0.0,28126129.0,0.0,0.0,0.0
KC3AVT,DK6UG,14,21,-7.0,2.0,14097115.0,0.0,0.0,0.0
KC3AVT,DL5RBD,14,8,-11.5,2.5,14097119.0,1.0,0.0,0.5
KC3AVT,F4MZI,14,2,-19.0,2.0,14097102.0,0.0,0.0,0.0
KC3AVT,F8AOF,14,1,-26.0,0.0,14097118.0,0.0,1.0,0.0
KC3AVT,G0MKI,14,7,-23.0,1.0,14097132.0,0.0,0.0,0.0
KC3AVT,G0TOV,7,1,-23.0,0.0,7040118.0,0.0,1.0,0.0
KC3AVT,G3JKF,14,12,-17.0,1.0,14097123.5,0.5,0.0,0.0
KC3AVT,G4DIW,14,9,-25.0,1.0,14097115.0,1.0,0.0,0.0
KC3AVT,G4DND,14,11,-13.0,3.0,14097120.0,2.0,0.0,0.0
KC3AVT,G8FIK,14,2,-19.5,0.5,14097123.0,0.0,0.5,0.5
KC3AVT,GM4SFW,14,10,-12.5,4.0,14097125.5,1.0,0.0,0.0
KC3AVT,HA2RD,14,3,-23.0,2.0,14097175.0,0.0,1.0,0.0
KC3AVT,HB9EWH,14,7,-13.0,2.0,14097116.0,0.0,0.0,0.0
KC3AVT,HB9JAQ,14,4,-15.0,0.0,14097125.0,0.0,0.0,0.0
KC3AVT,HB9TVP,14,13,-19.0,2.0,14097127.0,2.0,0.0,1.0
KC3AVT,IK1NET,14,7,-12.0,1.0,14097123.0,2.0,0.0,0.0
KC3AVT,K4COD,14,17,2.0,1.0,14097117.0,0.0,0.0,0.0
KC3AVT,K4EH,14,12,-7.5,1.0,14097151.0,0.0,0.0,0.0
KC3AVT,K4RCG,14,4,-19.0,1.0,14097134.0,0.0,0.0,0.0
KC3AVT,K6CCA,14,4,-18.5,2.0,14097118.0,0.0,0.0,0.0
KC3AVT,K7UEB/20,14,14,-21.5,1.5,14097126.0,1.0,0.0,0.5
KC3AVT,K9AN,14,25,0.0,3.0,14097117.0,1.0,0.0,0.0
KC3AVT,KB1MVX,14,13,-5.0,2.0,14097110.0,2.0,0.0,0.0
KC3AVT,KC6KGE,14,1,-25.0,0.0,14097082.0,0.0,0.0,0.0
KC3AVT,KE7A,14,10,-7.5,1.0,14097115.0,0.0,0.0,0.0
KC3AVT,KI7CI,14,12,-20.0,1.5,14097118.0,0.0,0.0,0.0
KC3AVT,LA9JO,14,2,-26.5,0.5,14097129.0,0.0,0.5,0.5
KC3AVT,LY2BOS,14,2,-26.0,1.0,14097126.0,0.0,0.0,0.0
KC3AVT,M1AVV,14,4,-22.0,0.5,14097135.5,0.5,0.0,0.0
KC3AVT,M5ADA,14,6,-19.0,1.0,14097128.5,0.5,0.0,0.0
KC3AVT,M6NNB,14,12,-21.0,1.0,14097137.0,0.0,0.0,0.0
KC3AVT,N6RY,14,1,-21.0,0.0,14097116.0,0.0,0.0,0.0
KC3AVT,OE3VMS,14,6,-26.0,1.0,14097117.0,1.0,0.0,0.0
KC3AVT,OE6PWD,14,2,-27.5,0.5,14097125.0,0.0,0.5,0.5
KC3AVT,ON4SAR,14,20,-24.0,1.5,14097145.0,0.0,0.0,0.0
KC3AVT,ON7KB,14,6,-26.0,3.0,14097091.5,0.5,1.0,0.0
KC3AVT,OZ7IT,14,14,-12.5,4.5,14097117.0,1.0,0.0,0.0
KC3AVT,PI4THT,14,13,-21.0,1.0,14097122.0,0.0,0.0,0.0
KC3AVT,SWL-NOVARA,14,3,-25.0,0.0,14097129.0,3.0,0.0,0.0
KC3AVT,UA1ASB,14,2,-25.5,0.5,14097128.5,0.5,0.5,0.5
KC3AVT,VA7LI,14,3,-24.0,0.0,14097103.0,1.0,0.0,0.0
KC3AVT,VE1AIM,14,23,-7.0,1.0,14097126.0,0.0,0.0,0.0
KC3AVT,VE6PDQ,14,7,-12.0,3.0,14097116.0,1.0,0.0,0.0
KC3AVT,VE6PDQ/1,14,4,-20.0,3.5,14097118.0,0.0,0.5,0.5
KC3AVT,VE7ENP,14,15,-18.0,2.0,14097064.0,1.0,1.0,0.0
KC3AVT,W3GXT,14,6,-16.5,0.5,14097115.0,0.0,0.0,0.0
KC3AVT,W4AC,14,18,-2.0,1.5,14097138.0,0.0,0.0,0.0
KC3AVT,W4MO,14,16,-2.5,1.0,14097019.0,1.0,1.0,0.0
KC3AVT,W7ZWW,14,16,-22.5,2.0,14097096.0,3.0,0.0,0.0
KC3AVT,W9HLY,14,2,2.5,0.5,14097118.0,0.0,0.0,0.0
KC3AVT,WA3DNM,14,2,-19.5,0.5,14097115.0,0.0,0.5,0.5
KC3AVT,WQ7Q,14,16,-21.0,2.0,14097134.0,0.0,0.0,0.0
KC3BOG,2E0DSS,14,2,-15.5,1.5,14097124.0,1.0,-1.0,0.0
KC3BOG,2E1CJF,14,1,-16.0,0.0,14097133.0,0.0,-1.0,0.0
KC3BOG,4X1RF,14,1,-22.0,0.0,14097126.0,0.0,-1.0,0.0
KC3BOG,AD4PT,14,2,-10.0,2.0,14097122.0,1.0,-1.0,0.0
KC3BOG,AF5ES,14,3,-21.0,2.0,14097128.0,1.0,-1.0,0.0
KC3BOG,AF6CH,14,1,-19.0,0.0,14097118.0,0.0,-1.0,0.0
KC3BOG,AI4RY,14,2,0.0,2.0,14097130.0,1.0,-1.0,0.0
KC3BOG,DG7RJ,14,1,-25.0,0.0,14097123.0,0.0,-1.0,0.0
KC3BOG,DK0SC,14,1,-11.0,0.0,14097136.0,0.0,-1.0,0.0
KC3BOG,DK6UG,14,4,-11.5,3.5,14097122.0,0.5,-1.0,0.0
KC3BOG,G3JKF,14,2,-24.5,0.5,14097128.5,0.5,-0.5,0.5
KC3BOG,G4DND,14,4,-20.5,5.0,14097130.0,3.0,-1.0,0.0
KC3BOG,GM4SFW,14,2,-14.5,0.5,14097134.0,1.0,-1.0,0.0
KC3BOG,HB9TVP,14,1,-22.0,0.0,14097134.0,0.0,-1.0,0.0
KC3BOG,IK1NET,14,2,-12.5,0.5,14097132.0,1.0,-1.5,0.5
KC3BOG,K4COD,14,4,1.0,0.0,14097123.5,1.5,-1.0,0.0
KC3BOG,K4EH,14,2,-4.0,3.0,14097158.5,0.5,-1.0,0.0
KC3BOG,K6CCA,14,1,-18.0,0.0,14097124.0,0.0,-1.0,0.0
KC3BOG,K9AN,14,2,-11.0,2.0,14097122.0,1.0,-1.0,0.0
KC3BOG,KC3AVT,14,1,-20.0,0.0,14097128.0,0.0,-1.0,0.0
KC3BOG,KE7A,14,2,-9.5,0.5,14097120.0,1.0,-1.0,0.0
KC3BOG,M5ADA,14,1,-20.0,0.0,14097137.0,0.0,-1.0,0.0
KC3BOG,M6NNB,14,3,-25.0,1.0,14097143.0,1.0,-1.0,0.0
KC3BOG,ON4SAR,14,1,-23.0,0.0,14097152.0,0.0,-1.0,0.0
KC3BOG,OZ7IT,14,3,-10.0,3.0,14097126.0,2.0,-1.0,0.0
KC3BOG,PI4THT,14,2,-23.5,1.5,14097129.0,1.0,-1.0,0.0
KC3BOG,SM3ULC,14,2,-23.0,0.0,14097187.0,1.0,-1.0,0.0
KC3BOG,VE1AIM,14,4,-10.5,1.0,14097131.5,0.5,-1.0,0.0
KC3BOG,VE6PDQ,14,1,-12.0,0.0,14097123.0,0.0,-1.0,0.0
KC3BOG,VE6PDQ/1,14,1,-16.0,0.0,14097124.0,0.0,0.0,0.0
KC3BOG,VE7ENP,14,1,-20.0,0.0,14097071.0,0.0,-1.0,0.0
KC3BOG,W3GXT,14,2,-21.5,1.5,14097122.5,0.5,-1.0,0.0
KC3BOG,W4AC,14,3,-3.0,2.0,14097145.0,0.0,-1.0,0.0
KC3BOG,W4MO,14,4,-4.0,2.0,14097095.0,68.0,-0.5,0.5
KC3BOG,W7ZWW,14,1,-32.0,0.0,14097110.0,0.0,-1.0,0.0
KC3BOG,W9HLY,14,1,-10.0,0.0,14097126.0,0.0,-1.0,0.0
KC3BOG,WA3DNM,14,1,-25.0,0.0,14097122.0,0.0,-1.0,0.0
KC3BOG,WQ7Q,14,1,-26.0,0.0,14097143.0,0.0,-1.0,0.0
KC3BWN,2E0DSS,14,1,-29.0,0.0,14097178.0,0.0,0.0,0.0
KC3BWN,AD4PT,10,1,-19.0,0.0,10140262.0,0.0,0.0,0.0
KC3BWN,AD4PT,14,3,-13.0,1.0,14097176.0,0.0,0.0,0.0
KC3BWN,AF5ES,14,3,-26.0,0.0,14097183.0,0.0,0.0,0.0
KC3BWN,DK0SC,14,2,-20.5,0.5,14097192.0,0.0,0.0,0.0
KC3BWN,DK6UG,10,1,-23.0,0.0,10140237.0,0.0,0.0,0.0
KC3BWN,DK6UG,14,3,-15.0,0.0,14097177.0,1.0,0.0,0.0
KC3BWN,DL1GMG,10,2,-22.5,0.5,10140245.0,0.0,-0.5,0.5
KC3BWN,EB5DQ,10,2,-22.5,0.5,10140279.0,0.0,0.0,0.0
KC3BWN,G0MQW,10,2,-28.0,2.0,10140240.0,0.0,0.0,0.0
KC3BWN,G4KSY,10,1,-24.0,0.0,10140281.0,0.0,0.0,0.0
KC3BWN,G4PMB,10,1,-23.0,0.0,10140288.0,0.0,0.0,0.0
KC3BWN,GM4SFW,10,1,-13.0,0.0,10140242.0,0.0,0.0,0.0
KC3BWN,GM4SFW,14,2,-20.0,2.0,14097122.5,65.5,0.0,0.0
KC3BWN,IK1NET,14,3,-22.0,2.0,14097186.0,0.0,0.0,0.0
KC3BWN,K4COD,14,4,-5.5,0.5,14097130.5,49.0,0.0,0.0
KC3BWN,K4RCG,10,1,-22.0,0.0,10140248.0,0.0,0.0,0.0
KC3BWN,K6CCA,14,1,-28.0,0.0,14097179.0,0.0,0.0,0.0
KC3BWN,K9AN,10,1,-7.0,0.0,10140235.0,0.0,0.0,0.0
KC3BWN,K9AN,14,3,-13.0,0.0,14097179.0,0.0,0.0,0.0
KC3BWN,KB1MVX,14,3,-5.0,1.0,14097172.0,1.0,0.0,0.0
KC3BWN,KD0LKW,14,2,-20.5,5.5,14097101.0,66.0,0.0,0.0
KC3BWN,KV0S,10,2,-9.0,2.0,10140262.0,0.0,0.0,0.0
KC3BWN,LA3JJ,10,2,-20.0,0.0,10140242.0,0.0,0.0,0.0
KC3BWN,LA5GOA,10,2,-19.5,1.5,10140216.0,0.0,0.0,0.0
KC3BWN,LA5GOA/RX2,10,2,-19.5,1.5,10140216.0,0.0,0.0,0.0
KC3BWN,LA5WJA,14,1,-26.0,0.0,14097178.0,0.0,0.0,0.0
KC3BWN,N1NCO,10,1,-5.0,0.0,10140251.0,0.0,0.0,0.0
KC3BWN,N2NOM,10,2,-18.5,1.5,10140237.0,0.0,0.0,0.0
KC3BWN,N5CSC,28,1,-23.0,0.0,28126182.0,0.0,0.0,0.0
KC3BWN,OE3VMS,14,1,-28.0,0.0,14097179.0,0.0,0.0,0.0
KC3BWN,ON7KO,10,2,-13.5,1.5,10140241.0,0.0,-0.5,0.5
KC3BWN,OX3XR,10,2,-18.0,2.0,10140245.0,0.0,0.0,0.0
KC3BWN,PA3FNY,10,2,-21.5,1.5,10140251.0,0.0,0.0,0.0
KC3BWN,PI4THT,10,2,-22.0,3.0,10140238.0,0.0,0.0,0.0
KC3BWN,VE1AIM,14,3,-16.0,1.0,14097184.0,0.0,0.0,0.0
KC3BWN,VE1MDO,10,2,-15.0,2.0,10140234.5,0.5,0.0,0.0
KC3BWN,VE6PDQ/1,14,1,-19.0,0.0,14097178.0,0.0,0.0,0.0
KC3BWN,W3CSW,10,2,-10.5,4.5,10140235.0,0.0,0.0,0.0
KC3BWN,W3CSW,28,2,-2.5,1.5,28126087.0,1.0,0.0,0.0
KC3BWN,W3GXT,14,3,-26.0,1.0,14097177.0,0.0,0.0,0.0
KC3BWN,W4AC,14,1,-15.0,0.0,14097070.0,0.0,0.0,0.0
KC3BWN,W4MO,14,1,-17.0,0.0,14097088.0,0.0,0.0,0.0
KC3BWN,W9HLY,14,2,-21.0,9.0,14097113.5,65.5,0.0,0.0
KC3BWN,WA5NGP,28,1,-20.0,0.0,28126090.0,0.0,0.0,0.0
KC3BWN,YV4GJN,10,2,-22.0,1.0,10140212.0,0.0,0.0,0.0
KC6KGE,AE9RB,14,26,-10.0,1.5,14097156.0,0.0,-1.0,0.0
KC6KGE,AF5ES,14,20,-2.0,1.0,14097163.5,0.5,-1.0,0.0
KC6KGE,AF6CH,14,14,-9.0,2.0,14097153.0,1.0,-0.5,0.5
KC6KGE,AG6IF,10,27,-14.0,2.0,10140256.0,1.0,0.0,0.0
KC6KGE,DK6UG,14,1,-26.0,0.0,14097156.0,0.0,0.0,0.0
KC6KGE,HS0ZKM,14,1,-26.0,0.0,14097156.0,0.0,0.0,0.0
KC6KGE,JG1TWP/1,14,4,-24.0,0.5,14097126.0,0.0,-1.0,0.0
KC6KGE,K4COD,14,2,-23.5,3.5,14097160.0,0.0,-1.0,0.0
KC6KGE,K6CCA,14,1,-13.0,0.0,14097159.0,0.0,0.0,0.0
KC6KGE,K6TE,10,3,4.0,0.0,10140243.0,0.0,0.0,0.0
KC6KGE,K6TE,14,1,-18.0,0.0,14097156.0,0.0,0.0,0.0
KC6KGE,K7FET,14,28,-7.0,1.0,14097164.0,0.0,-1.0,0.0
KC6KGE,K7TSV/30,10,19,-28.0,2.0,10140247.0,0.0,0.0,0.0
KC6KGE,K7UEB/20,14,27,-2.0,3.0,14097168.0,1.0,-1.0,1.0
KC6KGE,K9AN,14,4,-19.5,4.0,14097159.5,0.5,-1.0,0.0
KC6KGE,KC3AVT,14,1,-28.0,0.0,14097164.0,0.0,-1.0,0.0
KC6KGE,KE7A,14,11,-8.0,2.0,14097158.0,1.0,-1.0,0.0
KC6KGE,KI7CI,14,18,-10.0,3.0,14097161.0,1.0,-1.0,0.0
KC6KGE,KP4MD,144,2,-21.0,1.0,144490459.5,1.5,-1.5,0.5
KC6KGE,KV0S,10,6,-24.0,0.5,10140271.5,0.5,0.0,0.0
KC6KGE,N6RY,10,3,-12.0,1.0,10140251.0,0.0,0.0,0.0
KC6KGE,VA7LI,14,11,2.0,1.0,14097146.0,1.0,-1.0,1.0
KC6KGE,VE6PDQ,14,1,-10.0,0.0,14097159.0,0.0,0.0,0.0
KC6KGE,VE6PDQ/1,14,3,-13.0,0.0,14097159.0,1.0,0.0,0.0
KC6KGE,VE7ENP,14,23,-2.0,2.0,14097107.0,0.0,0.0,1.0
KC6KGE,W3GXT,14,4,-27.0,2.5,14097158.0,0.5,-0.5,0.5
KC6KGE,W4AC,14,1,-26.0,0.0,14097180.0,0.0,0.0,0.0
KC6KGE,W7ZWW,14,25,-11.0,3.0,14097140.0,3.0,-1.0,0.0
KC6KGE,WQ7Q,14,25,6.0,2.0,14097177.0,1.0,-1.0,0.0
KC6KGE,WR6ABD/V,144,8,-24.5,1.5,144490429.0,1.0,-1.0,0.0
KC6KGE,WW6D,144,1,-26.0,0.0,144490460.0,0.0,0.0,0.0
KD0LKW,AD4PT,14,3,-23.0,3.0,14097191.0,1.0,0.0,0.0
KD0LKW,AF6CH,14,2,-18.5,0.5,14097186.0,0.0,-0.5,0.5
KD0LKW,K6CCA,14,2,-25.0,1.0,14097194.0,0.0,0.0,0.0
KD0LKW,K9AN,14,4,-13.0,2.0,14097194.0,0.0,0.0,0.0
KD0LKW,VE1AIM,14,2,-27.0,0.0,14097199.0,0.0,0.0,0.0
KD0LKW,VE6PDQ/1,14,1,-22.0,0.0,14097194.0,0.0,0.0,0.0
KD0LKW,W3GXT,14,3,-19.0,2.0,14097192.0,0.0,0.0,0.0
KD0LKW,W9HLY,14,1,-13.0,0.0,14097194.0,0.0,0.0,0.0
KD0LKW,WA3DNM,14,2,-25.5,0.5,14097192.5,0.5,0.0,0.0
KD6RF,AC7SM,28,8,-24.5,0.5,28126156.0,1.5,0.0,1.0
KD6RF,AI4RY,28,6,-18.0,3.5,28126121.0,1.0,0.0,0.0
KD6RF,CT1JTQ,28,13,-12.0,1.0,28126173.0,0.0,0.0,0.0
KD6RF,CX2ABP,28,13,-23.0,2.0,28126149.0,1.0,0.0,0.0
KD6RF,DC3RJ,28,3,-21.0,4.0,28126138.0,4.0,0.0,0.0
KD6RF,DD2EE,28,2,-28.0,0.0,28126171.5,0.5,0.5,0.5
KD6RF,DG6RCH,28,4,-21.0,2.5,28126102.5,0.5,0.0,0.5
KD6RF,DJ6LB,28,5,-16.0,3.0,28126113.0,1.0,0.0,0.0
KD6RF,DK0SC,28,1,-17.0,0.0,28126148.0,0.0,0.0,0.0
KD6RF,DK3ACH,28,1,-27.0,0.0,28126135.0,0.0,0.0,0.0
KD6RF,DK3SML,28,2,-19.5,4.5,28126144.0,1.0,0.0,0.0
KD6RF,DK6UG,28,1,-22.0,0.0,28126130.0,0.0,0.0,0.0
KD6RF,DK8FT,28,1,-15.0,0.0,28126118.0,0.0,0.0,0.0
KD6RF,DL1EHW,28,1,-27.0,0.0,28126123.0,0.0,0.0,0.0
KD6RF,G3JKV,28,4,-10.5,2.0,28126073.0,1.5,0.0,0.0
KD6RF,G7FYO,28,1,-29.0,0.0,28126155.0,0.0,-1.0,0.0
KD6RF,G8APM,28,1,-20.0,0.0,28126132.0,0.0,0.0,0.0
KD6RF,GM4SFW,28,2,-14.5,0.5,28126141.0,1.0,0.0,0.0
KD6RF,IK1NET,28,2,-15.5,6.5,28126128.5,1.5,0.0,0.0
KD6RF,IT9CLU,28,1,-28.0,0.0,28126074.0,0.0,0.0,0.0
KD6RF,JA1PKG/5,28,1,-26.0,0.0,28126099.0,0.0,1.0,0.0
KD6RF,JG1ERW,28,1,-23.0,0.0,28126126.0,0.0,0.0,0.0
KD6RF,JH1GYE,28,9,-2.0,3.0,28126126.0,0.0,0.0,0.0
KD6RF,JH3APN,28,2,-20.0,2.0,28126140.0,0.0,0.0,0.0
KD6RF,K1PLL,28,4,-19.0,1.0,28126123.0,0.0,0.0,0.0
KD6RF,K3SIW,28,17,-3.0,3.0,28126138.0,1.0,0.0,0.0
KD6RF,K3ZV,28,20,-1.0,2.0,28126127.0,0.5,0.0,0.0
KD6RF,K4BYN,28,5,1.0,2.0,28126131.0,0.0,0.0,0.0
KD6RF,K4RCG,28,13,-15.0,9.0,28126124.0,0.0,0.0,0.0
KD6RF,K9AN,28,3,4.0,0.0,28126123.0,0.0,0.0,0.0
KD6RF,KB4RG,28,24,2.0,3.0,28126164.0,0.0,0.0,0.0
KD6RF,KB9AMG,28,28,-4.5,3.5,28126144.5,1.5,0.0,0.0
KD6RF,KC2GMM,28,23,-8.0,1.0,28126145.0,3.0,0.0,0.0
KD6RF,KE5HPY,28,28,-11.5,2.5,28126152.0,4.0,0.0,0.0
KD6RF,KI6STW,28,23,-14.0,1.0,28126124.0,1.0,0.0,0.0
KD6RF,KI7CI,28,5,-19.0,1.0,28126129.0,0.0,0.0,0.0
KD6RF,KK4MBI,28,1,-8.0,0.0,28126128.0,0.0,0.0,0.0
KD6RF,KX3DX,28,16,0.0,4.0,28126122.0,1.0,0.0,0.0
KD6RF,KZ8C,28,10,-23.5,1.5,28126137.0,0.0,0.0,0.0
KD6RF,N2NOM,28,14,5.0,1.0,28126126.0,3.0,0.0,0.0
KD6RF,N9WKW,28,2,8.0,0.0,28126093.0,0.0,0.0,0.0
KD6RF,ND6M,28,9,7.0,2.0,28126167.0,0.0,0.0,0.0
KD6RF,NH7SR,28,5,-11.0,1.0,28126131.0,0.0,0.0,0.0
KD6RF,ON4CDJ,28,3,-22.0,4.0,28126131.0,1.0,0.0,0.0
KD6RF,OZ7IT,28,7,-13.0,3.0,28126128.0,1.0,0.0,0.0
KD6RF,PA0O,28,6,-23.5,0.5,28126112.0,0.5,0.0,0.0
KD6RF,PA0PZ,28,2,-20.5,0.5,28126197.5,0.5,0.0,0.0
KD6RF,SM7BKZ,28,2,-14.0,4.0,28126069.0,0.0,-1.0,0.0
KD6RF,VA3ROM,28,23,-11.0,4.0,28126139.0,1.0,0.0,0.0
KD6RF,VE3LTI,28,1,-21.0,0.0,28126146.0,0.0,1.0,0.0
KD6RF,VE4KE,28,25,-4.0,4.0,28126047.0,1.0,0.0,0.0
KD6RF,VE6PDQ,28,4,5.5,2.0,28126125.0,0.0,0.0,0.0
KD6RF,VE6PDQ/1,28,3,10.0,1.0,28126124.0,0.0,0.0,0.0
KD6RF,VK2QN,28,2,-17.5,1.5,28126127.5,4.5,1.0,0.0
KD6RF,VK3PD,28,2,-26.0,1.0,28126146.5,2.5,0.0,0.0
KD6RF,VK4NE,28,4,-24.0,4.5,28126137.0,0.0,0.0,0.0
KD6RF,VK4ZBV,28,4,-22.0,1.0,28126128.5,0.5,0.0,0.0
KD6RF,VK5EI,28,8,-18.5,3.0,28126121.5,1.0,0.0,0.0
KD6RF,VK7BO,28,6,-17.5,1.0,28126143.5,0.5,0.0,0.0
KD6RF,W1QG,28,3,-14.0,1.0,28126125.0,0.0,0.0,0.0
KD6RF,W3CSW,28,16,-2.0,2.5,28126124.0,1.0,0.0,0.0
KD6RF,W5COV,28,23,-5.0,2.0,28126164.0,0.0,0.0,0.0
KD6RF,W9HLY,28,2,-21.5,1.5,28126124.5,0.5,0.0,0.0
KD6RF,WA3DNM,28,11,-8.0,2.0,28126121.0,0.0,0.0,0.0
KD6RF,WA5ETV,28,21,-21.0,2.0,28126119.0,1.0,0.0,0.0
KD6RF,WA5NGP,28,25,-5.0,3.0,28126131.0,5.0,0.0,0.0
KD6RF,WA6JRW,28,15,-22.0,1.0,28126175.0,0.0,0.0,0.0
KD6RF,WB1FIG,28,9,-2.0,2.0,28126099.0,1.0,0.0,0.0
KD6RF,WG2Z,28,26,0.0,2.0,28126136.5,0.5,0.0,0.0
KD6RF,WJ9H,28,14,-12.5,4.0,28126165.5,0.5,0.0,0.0
KD6RF,WK0I,28,24,-7.5,3.5,28126131.0,1.0,0.0,0.0
KD6RF,WW2R,28,5,-22.0,1.0,28126126.0,0.0,0.0,0.0
KD6RF,ZL1AML,28,7,-18.0,2.0,28126121.0,1.0,0.0,0.0
KD6RF,ZL2IT,28,1,-27.0,0.0,28126125.0,0.0,0.0,0.0
KD6RF,ZP5BAB,28,17,-25.0,1.0,28126172.0,0.0,0.0,0.0
KD6RF,ZR6LU,28,1,-27.0,0.0,28126130.0,0.0,0.0,0.0
KD6RF/H,N6IJ,50,37,-12.0,2.0,50294540.0,0.0,0.0,0.0
KD6RF/H,N6KOG,50,5,-10.0,1.0,50294530.0,0.0,0.0,0.0
KD6RF/H,N6SKM,50,38,12.0,0.0,50294532.0,1.0,0.0,0.0
KD6RF/H,WA6LIE,50,18,-21.0,2.0,50294524.0,2.0,0.0,0.0
KE7A,2E0DSS,14,1,-24.0,0.0,14097146.0,0.0,0.0,0.0
KE7A,AE9RB,14,4,-24.5,2.0,14097144.0,0.0,0.0,0.0
KE7A,AF5ES,14,22,7.0,1.0,14097151.0,0.0,0.0,0.0
KE7A,AF6CH,14,17,-1.0,2.0,14097140.0,0.0,0.0,0.0
KE7A,AI4RY,14,8,0.0,2.0,14097153.0,0.0,0.0,0.0
KE7A,DK6UG,14,18,-19.5,3.0,14097146.0,0.0,0.0,0.0
KE7A,DL5RBD,14,2,-25.5,0.5,14097150.5,0.5,0.0,0.0
KE7A,G3JKF,14,1,-25.0,0.0,14097154.0,0.0,0.0,0.0
KE7A,G4DND,14,2,-26.0,1.0,14097153.0,5.0,0.0,0.0
KE7A,GM4SFW,14,1,-19.0,0.0,14097156.0,0.0,0.0,0.0
KE7A,HB9EWH,14,3,-24.0,1.0,14097146.0,0.0,0.0,0.0
KE7A,HB9JAQ,14,1,-26.0,0.0,14097155.0,0.0,0.0,0.0
KE7A,IK1NET,14,2,-27.5,2.5,14097151.0,2.0,0.0,0.0
KE7A,K4COD,14,20,2.5,2.5,14097147.0,0.0,0.0,0.0
KE7A,K4EH,14,12,-3.0,0.5,14097181.0,0.0,0.0,0.0
KE7A,K4RCG,14,16,-14.0,4.5,14097158.0,1.0,0.0,0.0
KE7A,K6CCA,14,4,-11.0,2.0,14097148.0,0.0,0.0,0.0
KE7A,K6TE,14,3,-9.0,1.0,14097145.0,0.0,0.0,0.0
KE7A,K7FET,14,18,-21.0,2.0,14097153.0,0.0,0.0,0.0
KE7A,K7UEB/20,14,24,-12.0,1.5,14097156.0,1.0,0.0,0.5
KE7A,K9AN,14,21,-4.0,3.0,14097147.0,0.0,0.0,0.0
KE7A,KB1MVX,14,12,-3.0,1.5,14097140.0,3.0,0.0,0.0
KE7A,KC3AVT,14,17,-10.0,2.0,14097151.0,0.0,0.0,0.0
KE7A,KC6KGE,14,14,-15.0,1.5,14097115.0,0.0,-1.0,0.0
KE7A,KI7CI,14,13,-6.0,1.0,14097148.0,0.0,0.0,0.0
KE7A,KK4MBI,14,1,8.0,0.0,14097149.0,0.0,0.0,0.0
KE7A,M5ADA,14,1,-28.0,0.0,14097159.0,0.0,0.0,0.0
KE7A,N6RY,14,1,-14.0,0.0,14097145.0,0.0,0.0,0.0
KE7A,OZ7IT,14,12,-23.0,2.0,14097147.5,0.5,0.0,0.0
KE7A,PI4THT,14,1,-23.0,0.0,14097152.0,0.0,0.0,0.0
KE7A,VA7LI,14,13,-13.0,2.0,14097134.0,0.0,0.0,0.0
